u_index,tag_id,weight
379.0,16.0,2.0
379.0,3.0,1.0
379.0,10.0,2.0
379.0,0.0,1.0
379.0,21.0,1.0
379.0,8.0,1.0
380.0,3.0,7.0
380.0,14.0,1.0
380.0,10.0,1.0
380.0,4.0,1.0
380.0,12.0,1.0
380.0,25.0,2.0
380.0,20.0,1.0
380.0,16.0,2.0
380.0,22.0,2.0
380.0,11.0,1.0
381.0,3.0,7.0
381.0,12.0,1.0
381.0,21.0,4.0
381.0,5.0,3.0
381.0,11.0,4.0
381.0,10.0,5.0
381.0,9.0,1.0
381.0,25.0,1.0
381.0,2.0,1.0
382.0,3.0,5.0
382.0,6.0,1.0
382.0,10.0,4.0
382.0,4.0,6.0
382.0,22.0,3.0
382.0,16.0,4.0
382.0,7.0,1.0
382.0,17.0,1.0
382.0,25.0,4.0
382.0,2.0,2.0
382.0,13.0,2.0
383.0,3.0,7.0
383.0,10.0,4.0
383.0,4.0,3.0
383.0,25.0,1.0
383.0,2.0,1.0
383.0,19.0,2.0
383.0,21.0,3.0
383.0,17.0,1.0
383.0,11.0,2.0
384.0,3.0,5.0
384.0,14.0,2.0
384.0,16.0,6.0
384.0,25.0,5.0
384.0,20.0,1.0
384.0,21.0,1.0
384.0,4.0,5.0
384.0,11.0,1.0
384.0,2.0,1.0
385.0,21.0,1.0
385.0,3.0,6.0
385.0,14.0,5.0
385.0,22.0,2.0
385.0,30.0,1.0
385.0,0.0,2.0
385.0,10.0,4.0
385.0,25.0,2.0
385.0,4.0,4.0
386.0,24.0,1.0
386.0,3.0,7.0
386.0,21.0,1.0
386.0,0.0,1.0
386.0,7.0,1.0
386.0,16.0,1.0
387.0,3.0,3.0
387.0,21.0,5.0
387.0,10.0,6.0
387.0,5.0,5.0
387.0,2.0,3.0
387.0,25.0,2.0
387.0,20.0,1.0
387.0,11.0,2.0
387.0,30.0,1.0
387.0,4.0,1.0
388.0,21.0,6.0
388.0,11.0,5.0
388.0,4.0,3.0
388.0,2.0,1.0
388.0,10.0,4.0
388.0,19.0,2.0
388.0,3.0,4.0
388.0,22.0,3.0
388.0,14.0,1.0
388.0,12.0,1.0
388.0,8.0,1.0
389.0,3.0,5.0
389.0,10.0,5.0
389.0,4.0,5.0
389.0,19.0,2.0
389.0,14.0,1.0
390.0,3.0,9.0
390.0,22.0,3.0
390.0,14.0,2.0
390.0,10.0,3.0
390.0,21.0,2.0
390.0,8.0,1.0
390.0,12.0,2.0
390.0,11.0,1.0
391.0,21.0,1.0
391.0,4.0,3.0
391.0,25.0,5.0
391.0,2.0,3.0
391.0,3.0,4.0
391.0,12.0,1.0
391.0,10.0,6.0
391.0,6.0,1.0
391.0,5.0,1.0
391.0,11.0,1.0
392.0,3.0,6.0
392.0,21.0,2.0
392.0,4.0,3.0
392.0,25.0,1.0
392.0,2.0,3.0
392.0,14.0,1.0
392.0,16.0,1.0
392.0,6.0,1.0
392.0,10.0,3.0
392.0,0.0,1.0
392.0,11.0,2.0
393.0,21.0,2.0
393.0,11.0,2.0
393.0,3.0,2.0
393.0,12.0,2.0
393.0,30.0,1.0
393.0,23.0,2.0
393.0,29.0,1.0
393.0,10.0,3.0
393.0,5.0,1.0
393.0,7.0,1.0
393.0,4.0,3.0
393.0,25.0,2.0
393.0,2.0,1.0
394.0,21.0,1.0
394.0,23.0,6.0
394.0,27.0,1.0
395.0,21.0,2.0
395.0,5.0,5.0
395.0,10.0,1.0
395.0,2.0,1.0
396.0,3.0,3.0
396.0,21.0,2.0
396.0,24.0,1.0
396.0,10.0,5.0
396.0,0.0,2.0
396.0,5.0,3.0
396.0,11.0,3.0
396.0,12.0,1.0
396.0,23.0,2.0
397.0,4.0,4.0
397.0,25.0,4.0
397.0,2.0,4.0
397.0,3.0,2.0
397.0,10.0,2.0
397.0,11.0,2.0
397.0,16.0,2.0
398.0,3.0,6.0
398.0,4.0,1.0
398.0,25.0,1.0
398.0,5.0,1.0
398.0,24.0,1.0
398.0,21.0,4.0
398.0,10.0,3.0
398.0,11.0,1.0
398.0,12.0,1.0
399.0,3.0,7.0
399.0,30.0,1.0
399.0,14.0,3.0
399.0,16.0,2.0
399.0,13.0,2.0
399.0,22.0,3.0
399.0,12.0,1.0
399.0,21.0,1.0
399.0,6.0,1.0
399.0,10.0,2.0
399.0,4.0,2.0
400.0,3.0,7.0
400.0,21.0,2.0
400.0,0.0,1.0
400.0,4.0,2.0
400.0,7.0,1.0
400.0,25.0,1.0
400.0,24.0,1.0
400.0,28.0,1.0
400.0,9.0,2.0
