index,id,community,district,bizcircle,tagList,onsale
4774,1111027382592,枣林前街平房,西城,白纸坊,近地铁7号线广安门内站,0
4775,1111027382594,钟楼湾胡同,东城,地安门,近地铁8号线什刹海站,0
4776,1111027382595,中廊下胡同,西城,官园,近地铁2号线积水潭站,0
4777,1111027382596,枣林西里,西城,白纸坊,近地铁7号线广安门内站,0
4778,1111027382598,紫萝园,朝阳,石佛营,,3
4779,1111027382601,朱茅胡同,西城,宣武门,近地铁1号线王府井站,0
4780,1111027382602,中帽胡同,西城,西四,近地铁4号线平安里站,0
4781,1111027382605,中毛家湾,西城,西四,近地铁2号线积水潭站,0
4782,1111027382607,紫南家园,朝阳,欢乐谷,近地铁7号线南楼梓庄站,19
4783,1111027382609,志强北园,海淀,小西天,近地铁2号线积水潭站,14
4784,1111027382612,朱雀门,西城,陶然亭,,1
4785,1111027382613,志强南园,海淀,新街口,近地铁2号线积水潭站,9
4786,1111027382614,志强园,海淀,小西天,近地铁2号线积水潭站,2
4787,1111027382622,中水电,朝阳,百子湾,近地铁7号线百子湾站,0
4788,1111027382627,庄胜二期,西城,宣武门,近地铁7号线广安门内站,3
4789,1111027382628,棕树二条平房,西城,陶然亭,近地铁7号线珠市口站,0
4790,1111027382629,庄胜广场东侧四合院,西城,宣武门,近地铁2号线宣武门站,0
4791,1111027382631,钟声胡同,西城,西单,近地铁1号线西单站,0
4792,1111027382632,掌扇胡同,西城,崇文门,近地铁7号线珠市口站,0
4793,1111027382635,招商局大厦,朝阳,CBD,近地铁1号线国贸站,0
4794,1111027382636,中水金海,朝阳,石佛营,,4
4795,1111027382638,珠市口东半璧街30号,东城,天坛,近地铁7号线桥湾站,0
4796,1111027382641,珠市口西大街平房,西城,崇文门,近地铁1号线王府井站,0
4797,1111027382642,忠实里,东城,广渠门,近地铁7号线广渠门外站,1
4798,1111027382643,忠实里四巷,东城,广渠门,近地铁7号线广渠门外站,0
4799,1111027382644,陟山门街,西城,西四,,0
4800,1111027382645,庄胜商住楼,西城,宣武门,近地铁2号线宣武门站,1
4801,1111027382646,中胜巷,西城,白纸坊,,1
4802,1111027382647,棕树斜街,西城,宣武门,近地铁7号线珠市口站,0
4803,1111027382649,庄胜写字楼,西城,宣武门,近地铁2号线宣武门站,0
4804,1111027382657,中天国际,朝阳,南沙滩,近地铁15号线北沙滩站,7
4805,1111027382658,砖塔胡同,西城,金融街,近地铁4号线西四站,0
4806,1111027382659,中铁翰庭,海淀,学院路,近地铁15号线六道口站,5
4807,1111027382660,砖塔胡同78号院,西城,金融街,近地铁4号线西四站,0
4808,1111027382661,砖塔胡同86号院,西城,金融街,近地铁4号线西四站,0
4809,1111027382662,中绦胡同甲2号院,东城,安定门,近地铁5号线和平西桥站,1
4810,1111027382663,政泰家园,西城,菜户营,,4
4811,1111027382666,中塔园,海淀,定慧寺,近地铁10号线西钓鱼台站,1
4812,1111027382668,赵堂子胡同,东城,建国门内,近地铁1号线建国门站,4
4813,1111027382669,朱苇箔胡同,西城,金融街,近地铁4号线西四站,0
4814,1111027382670,中坞别墅,海淀,颐和园,,0
4815,1111027382677,中湾国际,海淀,苏州桥,近地铁10号线苏州街站,4
4816,1111027382678,张旺胡同,东城,地安门,近地铁2号线鼓楼大街站,0
4817,1111027382681,真武家园,西城,木樨地,近地铁1号线南礼士路站,0
4818,1111027382682,真武庙二里,西城,木樨地,近地铁1号线南礼士路站,1
4819,1111027382684,真武庙,西城,木樨地,近地铁1号线南礼士路站,3
4820,1111027382685,真武庙六里,西城,木樨地,近地铁1号线南礼士路站,2
4821,1111027382686,真武庙三里,西城,木樨地,近地铁2号线宣武门站,0
4822,1111027382687,真武庙四里,西城,木樨地,近地铁1号线南礼士路站,2
4823,1111027382688,真武庙三条3号,西城,木樨地,近地铁1号线南礼士路站,0
4824,1111027382692,真武庙五里,西城,木樨地,近地铁1号线南礼士路站,0
4825,1111027382693,紫薇天悦,朝阳,亚运村小营,近地铁15号线关庄站,20
4826,1111027382694,志新北里,海淀,二里庄,,6
4827,1111027382696,志新村,海淀,二里庄,,16
4828,1111027382698,志新东路甲8号,海淀,二里庄,,0
4829,1111027382700,中兴大厦,海淀,牡丹园,近地铁10号线牡丹园站,0
4830,1111027382701,宗学胡同,西城,西单,近地铁1号线天安门西站,0
4831,1111027382703,中兴家园,海淀,公主坟,近地铁1号线公主坟站,1
4832,1111027382705,中信锦园,西城,陶然亭,近地铁4号线菜市口站,8
4833,1111027382706,中新佳园二区,西城,马连道,,0
4834,1111027382707,中鑫嘉园,海淀,牡丹园,近地铁10号线健德门站,5
4835,1111027382708,中新佳园一区,西城,马连道,,0
4836,1111027382710,自新路,西城,右安门内,近地铁4号线陶然亭站,1
4837,1111027382711,自新路25号院,西城,右安门内,近地铁4号线陶然亭站,0
4838,1111027382714,中信沁园,西城,陶然亭,近地铁4号线菜市口站,3
4839,1111027382715,中信所小区,海淀,颐和园,近地铁4号线西苑站,2
4840,1111027382716,中兴巷,西城,右安门内,近地铁4号线陶然亭站,0
4841,1111027382717,振兴巷,西城,金融街,近地铁2号线宣武门站,0
4842,1111027382718,志新西路七号院,海淀,二里庄,近地铁15号线北沙滩站,2
4843,1111027382719,志新西路一号院,海淀,二里庄,近地铁15号线北沙滩站,0
4844,1111027382720,中信禧园,西城,陶然亭,近地铁7号线虎坊桥站,1
4845,1111027382721,智学苑,海淀,西二旗,近地铁13号线西二旗站,13
4846,1111027382722,中兴苑,西城,天宁寺,,0
4847,1111027382724,竹溪园,海淀,学院路,,3
4848,1111027382732,竹园,海淀,马连洼,,1
4849,1111027382733,枣营北里,朝阳,农展馆,近地铁机场线三元桥站,5
4850,1111027382736,中央财经大学家属楼,海淀,清河,近地铁13号线上地站,2
4851,1111027382737,自由度,海淀,田村,近地铁6号线海淀五路居站,1
4852,1111027382743,中雅大厦,海淀,军博,,0
4853,1111027382745,紫御府,海淀,白石桥,,1
4854,1111027382749,众益胡同,西城,金融街,近地铁1号线西单站,0
4855,1111027382754,主语家园,海淀,紫竹桥,近地铁6号线白石桥南站,2
4856,1111027382756,正义路10号院,东城,前门,近地铁1号线王府井站,0
4857,1111027382757,枣营南里,朝阳,农展馆,近地铁14号线(东段)枣营站,5
4858,1111027382763,紫玉山庄,朝阳,亚运村,近地铁5号线大屯路东站,4
4859,1111027382764,枣营西里,朝阳,农展馆,近地铁14号线(东段)枣营站,1
4860,1111027382769,中医研究院,东城,东直门,近地铁2号线东四十条站,0
4861,1111027382770,中直5号院,朝阳,惠新西街,近地铁5号线惠新西街北口站,0
4862,1111027382771,总装备部家属区,海淀,安宁庄,,0
4863,1111027382773,中直德外社区,西城,德胜门,近地铁2号线积水潭站,0
4864,1111027382775,总政大院,东城,安定门,近地铁8号线安华桥站,0
4865,1111027382776,种子公司宿舍,海淀,北太平庄,近地铁10号线牡丹园站,0
4866,1111027382777,铸钟胡同,西城,六铺炕,近地铁2号线鼓楼大街站,0
4867,1111027382778,毡子胡同,西城,地安门,近地铁6号线北海北站,0
4868,1111027382779,紫竹花园,海淀,紫竹桥,近地铁10号线车道沟站,3
4869,1111027382780,诸子阶,海淀,四季青,,0
4870,1111027382783,周庄嘉园东里,朝阳,十里河,,11
4871,1111027382784,周庄嘉园南里,朝阳,十里河,,6
4872,1111027382786,紫竹院98号院,海淀,紫竹桥,近地铁10号线车道沟站,0
4873,1111027382787,紫竹院甲3号院,海淀,紫竹桥,,0
4874,1111027382788,紫竹院南路14号院,海淀,紫竹桥,近地铁4号线国家图书馆站,2
4875,1111027382789,紫竹院南路15号院,海淀,紫竹桥,近地铁6号线白石桥南站,0
4876,1111027382790,紫竹院南路20号院,海淀,紫竹桥,近地铁6号线白石桥南站,5
4877,1111027382791,紫竹院南路23号院,海淀,紫竹桥,近地铁6号线花园桥站,0
4878,1111027382792,紫竹院南路2号院,海淀,紫竹桥,近地铁6号线白石桥南站,0
4879,1111027382793,紫竹院南路4号院,海淀,紫竹桥,近地铁6号线白石桥南站,1
4880,1111027382794,紫竹院小区,海淀,紫竹桥,近地铁10号线车道沟站,5
4881,1111027382797,张自忠路,东城,交道口,近地铁5号线张自忠路站,0
4882,1111040862944,白广路东里1号院,西城,白纸坊,近地铁7号线广安门内站,0
4883,1111040862945,北口袋胡同,东城,灯市口,,0
4884,1111040862948,北洼路36号院,海淀,定慧寺,近地铁6号线花园桥站,0
4885,1111040862949,草场胡同,西城,新街口,近地铁4号线新街口站,0
4886,1111040862951,东大地三巷,东城,崇文门,近地铁5号线天坛东门站,0
4887,1111040862952,东大地一巷,东城,崇文门,近地铁5号线磁器口站,0
4888,1111040862953,大黑虎胡同,西城,六铺炕,近地铁2号线鼓楼大街站,0
4889,1111040862954,大金丝胡同,西城,地安门,近地铁6号线北海北站,0
4890,1111040862955,丹棱大厦,海淀,苏州桥,近地铁4号线海淀黄庄站,0
4891,1111040862959,倒座庙9号院,海淀,苏州桥,近地铁10号线苏州街站,0
4892,1111040862961,粉厂胡同,东城,天坛,近地铁7号线桥湾站,0
4893,1111040862962,富力十号,朝阳,双井,近地铁7号线广渠门外站,2
4894,1111040862963,方砖厂胡同,东城,地安门,近地铁8号线什刹海站,0
4895,1111040862965,恭俭胡同一巷,西城,西四,,0
4896,1111040862966,公益巷,东城,交道口,近地铁2号线雍和宫站,0
4897,1111040862969,海棠公社,朝阳,朝阳其它,,4
4898,1111040862970,华裕园小区28号院,西城,西四,近地铁2号线积水潭站,0
4899,1111040862974,教工公寓楼,海淀,魏公村,,0
4900,1111040862977,京旺家园,朝阳,中央别墅区,,0
4901,1111040862981,空军干休所,海淀,定慧寺,,0
4902,1111040862984,龙湖唐宁one,海淀,五道口,近地铁13号线五道口站,20
4903,1111040862988,六王坟,朝阳,亚运村小营,,0
4904,1111040863001,三嘉信苑,海淀,海淀北部新区,,0
4905,1111040863005,沙滩南巷,东城,灯市口,近地铁1号线王府井站,2
4906,1111040863010,魏公村总政干休所,海淀,白石桥,近地铁4号线魏公村站,0
4907,1111040863011,外海,朝阳,北苑,,0
4908,1111040863015,汪魏胡同,东城,东四,近地铁5号线张自忠路站,0
4909,1111040863020,禧瑞都,朝阳,红庙,近地铁6号线呼家楼站,4
4910,1111040863021,西什库平房,西城,西四,,0
4911,1111040863022,小营北路49号,朝阳,亚运村,近地铁5号线大屯路东站,0
4912,1111040863025,月光胡同,东城,东四,近地铁5号线张自忠路站,0
4913,1111040863031,远洋一方润园6号院,朝阳,双桥,,11
4914,1111041084751,西山壹号院,海淀,西北旺,,12
4915,1111041084783,红光胡同,西城,陶然亭,近地铁7号线虎坊桥站,0
4916,1111041087601,西文昌胡同,西城,西单,近地铁1号线天安门西站,0
4917,1111041088492,景和园,海淀,西北旺,近地铁16号线西北旺站,2
4918,1111041090136,红松园3号院,朝阳,东坝,,0
4919,1111041090262,建邦礼仕阁,西城,月坛,近地铁1号线南礼士路站,1
4920,1111041090274,清润家园,海淀,清河,近地铁8号线永泰庄站,2
4921,1111041090876,智德前巷,东城,东单,近地铁1号线王府井站,0
4922,1111041090909,承恩胡同,西城,金融街,近地铁2号线宣武门站,0
4923,1111041090927,民旺北胡同,东城,和平里,近地铁13号线柳芳站,0
4924,1111041093070,西煤厂胡同,西城,地安门,近地铁6号线北海北站,0
4925,1111041119772,万寿寺甲2号院,海淀,魏公村,,0
4926,1111041119984,首开畅心园,朝阳,常营,近地铁6号线草房站,7
4927,1111041120121,南纬路35号,西城,陶然亭,,0
4928,1111041121239,官书院1号院,东城,安定门,近地铁2号线安定门站,0
4929,1111041121619,龙湖颐和原著,海淀,颐和园,近地铁4号线圆明园站,1
4930,1111041121898,前罗圈胡同,西城,西四,近地铁4号线平安里站,0
4931,1111041122970,正觉胡同,西城,西四,近地铁4号线新街口站,0
4932,1111041123567,西兴盛胡同22号院,西城,金融街,近地铁1号线复兴门站,0
4933,1111041124095,华严路一号院,西城,陶然亭,近地铁7号线珠市口站,0
4934,1111041125888,西黄城根南街,西城,西单,近地铁4号线西四站,0
4935,1111041125994,红四楼,海淀,圆明园,近地铁4号线北京大学东门站,0
4936,1111041126121,海澜东苑,海淀,田村,,0
4937,1111041126799,向新西里甲一号院,东城,左安门,,0
4938,1111041129296,铂晶豪庭,东城,工体,近地铁2号线东直门站,0
4939,1111041129771,辟才胡同42号院,西城,金融街,近地铁4号线灵境胡同站,0
4940,1111041129824,西海北沿,西城,德胜门,近地铁2号线积水潭站,0
4941,1111041130890,太平路22号,海淀,万寿路,,0
4942,1111041131267,小新开胡同,西城,地安门,近地铁6号线北海北站,0
4943,1111041132109,万寿路甲15号七区,海淀,万寿路,近地铁1号线万寿路站,0
4944,1111041132779,万寿寺甲3号院,海淀,魏公村,,0
4945,1111041132901,什锦花园胡同45号院,东城,东四,近地铁1号线东单站,0
4946,1111041134912,京棉新城三厂,朝阳,四惠,,15
4947,1111041135069,京棉新城二厂,朝阳,四惠,近地铁6号线十里堡站,12
4948,1111041135872,德胜里二区,西城,德胜门,近地铁2号线积水潭站,0
4949,1111041136340,板桥三条,西城,德胜门,近地铁2号线积水潭站,0
4950,1111041136732,北辰福第一号院,朝阳,常营,近地铁6号线常营站,2
4951,1111041137077,保利嘉园三号院,朝阳,常营,近地铁6号线常营站,17
4952,1111041137634,富力阳光美园,朝阳,常营,近地铁6号线常营站,19
4953,1111041138478,富强胡同,东城,灯市口,近地铁2号线北京站站,0
4954,1111041139749,人民大学南路1号院,海淀,苏州桥,近地铁10号线苏州街站,0
4955,1111041140638,西老胡同,东城,东四,,0
4956,1111041142196,西园子一巷,东城,天坛,近地铁5号线磁器口站,0
4957,1111041142207,草厂横胡同,东城,崇文门,近地铁7号线桥湾站,0
4958,1111041143088,清秀巷,西城,地安门,近地铁2号线鼓楼大街站,0
4959,1111041143860,温泉老年病医院宿舍,海淀,海淀北部新区,,0
4960,1111041146254,西海西沿,西城,德胜门,近地铁2号线积水潭站,0
4961,1111041147156,德胜门外大街1号院,西城,马甸,,1
4962,1111041148422,白纸坊街25号院,西城,右安门内,,2
4963,1111041148839,定阜街16号院,西城,地安门,近地铁6号线北海北站,0
4964,1111041150253,大西洋新城G区,朝阳,望京,近地铁14号线(东段)阜通站,9
4965,1111041150489,沙滩北街2号院,东城,东四,近地铁6号线南锣鼓巷站,0
4966,1111041150519,万科蓝山,朝阳,大望路,,9
4967,1111041152522,众亿嘉园,朝阳,管庄,近地铁八通线管庄站,0
4968,1111041153202,文书巷,东城,交道口,,0
4969,1111041153546,世华泊郡,朝阳,北苑,,14
4970,1111041154282,东旧帘子胡同,西城,西单,近地铁2号线和平门站,0
4971,1111041155790,前井胡同11号院,西城,西单,近地铁1号线王府井站,0
4972,1111041156060,东单北大街,东城,建国门内,近地铁1号线王府井站,0
4973,1111041156276,正阳胡同,西城,陶然亭,近地铁1号线王府井站,0
4974,1111041158589,中国人民大学青年公寓,海淀,苏州桥,近地铁10号线苏州街站,0
4975,1111041159352,三间房南里7号院,朝阳,定福庄,近地铁八通线传媒大学站,3
4976,1111041159959,东安门大街,东城,东单,近地铁1号线王府井站,0
4977,1111041160125,北辰福第二号院,朝阳,常营,近地铁6号线常营站,5
4978,1111041160223,北辰福第六号院,朝阳,常营,近地铁6号线常营站,0
4979,1111041161121,南线阁9号院,西城,牛街,近地铁7号线广安门内站,1
4980,1111041161858,垂杨大厦,朝阳,劲松,近地铁10号线劲松站,0
4981,1111041163563,黄木厂6号院,朝阳,双井,近地铁10号线双井站,1
4982,1111041163611,前细瓦厂胡同,西城,西单,近地铁2号线和平门站,0
4983,1111041163615,小绒线胡同,西城,西四,近地铁4号线平安里站,0
4984,1111041164373,羊坊店路,海淀,军博,近地铁1号线万寿路站,0
4985,1111041166357,金隅景和园,朝阳,东坝,,16
4986,1111041166358,五路居小区,海淀,四季青,近地铁6号线海淀五路居站,0
4987,1111041169355,北海北夹道,西城,西四,近地铁6号线北海北站,0
4988,1111041169476,新源里东11号院,朝阳,燕莎,,0
4989,1111041170167,电台大院,朝阳,双桥,,0
4990,1111041170222,协作胡同,东城,东四,近地铁5号线张自忠路站,0
4991,1111041170586,北新平胡同,西城,西单,近地铁1号线西单站,0
4992,1111041170829,校场口胡同57号院,西城,宣武门,近地铁4号线菜市口站,0
4993,1111041170892,山涧口一巷,东城,天坛,近地铁7号线珠市口站,0
4994,1111041170901,山涧口街,东城,天坛,近地铁7号线珠市口站,0
4995,1111041172932,海萌公寓,西城,地安门,,0
4996,1111041173789,双花园,朝阳,双井,近地铁10号线双井站,0
4997,1111041174184,新建胡同,西城,西单,近地铁4号线灵境胡同站,0
4998,1111041174306,板桥二条,西城,德胜门,近地铁2号线积水潭站,0
4999,1111041175293,京铁和园,西城,广安门,近地铁7号线达官营站,0
5000,1111041175392,候位胡同,东城,建国门外,近地铁2号线北京站站,0
5001,1111041175482,温泉镇杨家庄,海淀,海淀北部新区,,0
5002,1111041175852,月坛南街7号院,西城,月坛,近地铁1号线南礼士路站,0
5003,1111041175907,桃园东里17号院,东城,永定门,近地铁14号线(东段)永定门外站,0
5004,1111041178378,小六部口,西城,西单,近地铁1号线西单站,0
5005,1111041178584,山涧口二巷,东城,天坛,近地铁7号线珠市口站,0
5006,1111041178815,中剪子巷平房,东城,交道口,近地铁5号线张自忠路站,0
5007,1111041179265,王佐胡同,东城,地安门,近地铁2号线鼓楼大街站,0
5008,1111041179270,垂杨柳中街2号院,朝阳,劲松,近地铁10号线双井站,0
5009,1111041179416,大川一巷,西城,陶然亭,近地铁7号线虎坊桥站,0
5010,1111041179434,北湾子胡同,东城,东单,近地铁1号线天安门东站,0
5011,1111041180682,百万庄大街31号院,西城,阜成门,近地铁1号线军事博物馆站,0
5012,1111041180757,保利嘉园一号院,朝阳,常营,近地铁6号线草房站,7
5013,1111041181183,时尚大厦,朝阳,东大桥,近地铁6号线东大桥站,0
5014,1111041181628,中轴国际,东城,安定门,近地铁2号线鼓楼大街站,0
5015,1111041182636,红军营南路7号院,朝阳,北苑,近地铁5号线北苑路北站,0
5016,1111041183594,小八道湾,西城,六铺炕,近地铁2号线鼓楼大街站,0
5017,1111041189488,四道湾胡同,西城,金融街,近地铁4号线西四站,0
5018,1111041196375,丰泽盈和,海淀,马连洼,近地铁16号线农大南路站,0
5019,1111041200150,东板桥西巷,东城,东四,,0
5020,1111041209798,福祥胡同,东城,地安门,近地铁6号线南锣鼓巷站,0
5021,1111041209916,悠唐生活广场,朝阳,朝阳门外,近地铁2号线朝阳门站,0
5022,1111041209936,铜铁厂胡同,西城,地安门,近地铁6号线北海北站,0
5023,1111041209940,上东10号,朝阳,酒仙桥,近地铁14号线(东段)将台站,0
5024,1111041212335,前赵家楼胡同,东城,建国门内,近地铁1号线建国门站,0
5025,1111041212838,西四北头条,西城,西四,近地铁2号线阜成门站,0
5026,1111041212937,酱房东夹道,东城,东直门,近地铁5号线北新桥站,0
5027,1111041256246,太利花园,朝阳,中央别墅区,,0
5028,1111041361407,汤公街胡同,西城,六铺炕,,0
5029,1111041379807,宣武门内大街,西城,西单,近地铁1号线西单站,0
5030,1111041385596,老君堂,朝阳,十八里店,,0
5031,1111041386335,山水欧雷山二期,朝阳,北苑,,5
5032,1111041386903,学院南路甲8号院,海淀,小西天,,0
5033,1111041388401,地安门西大街181号,西城,西四,近地铁4号线平安里站,0
5034,1111041388576,北吉祥胡同,东城,交道口,近地铁5号线北新桥站,0
5035,1111041397234,马连道北街10号院,西城,马连道,近地铁7号线湾子站,0
5036,1111041397299,桃杨路24号,东城,永定门,近地铁14号线(东段)景泰站,0
5037,1111041397534,高梁桥斜街19号院,海淀,白石桥,,0
5038,1111041397573,中弘国际商务花园,朝阳,常营,近地铁6号线草房站,0
5039,1111041406816,西松树胡同,西城,西单,近地铁2号线和平门站,0
5040,1111041406820,寿比胡同甲6号院,东城,地安门,近地铁5号线北新桥站,0
5041,1111041408806,后永康一巷,东城,东直门,近地铁2号线雍和宫站,0
5042,1111041413245,黄寺大街25号院,西城,马甸,,0
5043,1111041463793,中绦胡同,东城,安定门,近地铁2号线鼓楼大街站,0
5044,1111041464248,红玺台,朝阳,太阳宫,近地铁13号线芍药居站,3
5045,1111041485347,小珠帘胡同,西城,金融街,近地铁4号线西四站,0
5046,1111041491075,双桥中路32号院,朝阳,双桥,,0
5047,1111041513707,前门西河沿街,西城,宣武门,近地铁2号线和平门站,0
5048,1111041517016,首开常青藤二期,朝阳,东坝,,1
5049,1111041522046,大川二巷,西城,陶然亭,近地铁7号线虎坊桥站,0
5050,1111041525352,双槐里25号院,西城,牛街,,0
5051,1111041562347,梆子井甲37号院,朝阳,高碑店,,0
5052,1111041571175,胜古中路2号院,朝阳,惠新西街,近地铁5号线和平西桥站,0
5053,1111041573194,冰窖胡同,海淀,苏州桥,近地铁4号线中关村站,0
5054,1111041573833,三义庙南里,海淀,魏公村,近地铁4号线人民大学站,0
5055,1111041574082,大石桥胡同,西城,六铺炕,近地铁2号线鼓楼大街站,0
5056,1111041577334,永定路52号院,海淀,五棵松,近地铁1号线五棵松站,0
5057,1111041578665,玉廊西园9号院,西城,官园,近地铁2号线阜成门站,0
5058,1111041584116,红星胡同,东城,金宝街,近地铁5号线灯市口站,0
5059,1111041652805,远洋万和城B区,朝阳,亚运村小营,近地铁15号线关庄站,7
5060,1111041653240,北太平庄路3号,海淀,北太平庄,近地铁10号线牡丹园站,0
5061,1111041653605,钓鱼台7号院,海淀,甘家口,近地铁9号线白堆子站,0
5062,1111041688397,翠湖别墅B区,海淀,海淀北部新区,,0
5063,1111041688588,住欣家园,朝阳,管庄,近地铁6号线草房站,10
5064,1111041730711,民旺五巷,东城,和平里,近地铁5号线和平里北街站,0
5065,1111041731349,果家大院,西城,六铺炕,近地铁2号线鼓楼大街站,0
5066,1111041731451,采石南路55号院,海淀,玉泉路,,0
5067,1111041743648,爱民街三巷,西城,西四,近地铁6号线北海北站,0
5068,1111041743652,西智义胡同,西城,金融街,近地铁2号线长椿街站,0
5069,1111041747415,世茂宫园,朝阳,东大桥,近地铁6号线呼家楼站,3
5070,1111041750759,首开铂郡8号院,朝阳,三里屯,近地铁10号线农业展览馆站,1
5071,1111041774912,时代网络大厦,海淀,苏州桥,近地铁10号线苏州街站,0
5072,1111041779576,自主城,朝阳,十八里店,,9
5073,1111041783447,仓营村8号,朝阳,奥林匹克公园,,0
5074,1111041783640,双桥中路1号院,朝阳,双桥,,0
5075,1111041793758,金榆家园,朝阳,东坝,,0
5076,1111041796812,地坛西门,东城,安定门,近地铁2号线安定门站,0
5077,1111041797083,弓箭大院,东城,灯市口,近地铁5号线东四站,0
5078,1111041800601,东中胡同,西城,西单,近地铁1号线王府井站,0
5079,1111041802183,远洋一方北润园,朝阳,双桥,近地铁八通线管庄站,6
5080,1111041816515,阜成门外大街36号院,西城,月坛,近地铁9号线白堆子站,0
5081,1111041817759,西石槽胡同,东城,金宝街,近地铁5号线灯市口站,0
5082,1111041825255,花园北路32号院,海淀,牡丹园,近地铁10号线牡丹园站,0
5083,1111041843494,巨山农场,海淀,西山,,0
5084,1111041849778,颐阳山水居南区,海淀,海淀北部新区,,0
5085,1111041858077,管庄新村,朝阳,双桥,近地铁八通线管庄站,0
5086,1111041859531,东明胡同,西城,地安门,近地铁2号线积水潭站,0
5087,1111041862026,连心园西区,朝阳,管庄,近地铁6号线草房站,0
5088,1111041864329,东皇城根北街40号院,东城,东四,近地铁5号线东四站,2
5089,1111041866538,西四北七条,西城,西四,近地铁4号线平安里站,0
5090,1111041887178,民族大学青年公寓,海淀,魏公村,,0
5091,1111041887502,小细管胡同,东城,东四,近地铁5号线张自忠路站,0
5092,1111041888776,黑窑厂街20号楼,西城,陶然亭,近地铁4号线公益西桥站,0
5093,1111041889386,温泉教师楼,海淀,海淀北部新区,,0
5094,1111041896944,水簸箕胡同,东城,东四,近地铁6号线南锣鼓巷站,0
5095,1111041899696,金隅丽景园,朝阳,常营,近地铁6号线草房站,3
5096,1111041915399,昆泰嘉诚,朝阳,望京,近地铁15号线望京东站,0
5097,1111041951490,车辇店胡同32号院,东城,安定门,近地铁2号线安定门站,0
5098,1111041951507,盒子胡同,西城,西四,近地铁4号线西四站,0
5099,1111041963449,北小栓胡同,西城,西单,近地铁1号线西单站,0
5100,1111041963705,报国寺东夹道,西城,长椿街,近地铁7号线广安门内站,0
5101,1111042033635,专家别墅,海淀,清河,近地铁8号线永泰庄站,0
5102,1111042050629,西黄城根北街9号院,西城,西四,近地铁4号线西四站,0
5103,1111042205259,太平路48号院,海淀,玉泉路,,1
5104,1111042205636,远洋万和城C区,朝阳,亚运村小营,近地铁15号线关庄站,3
5105,1111042335726,新林楼,海淀,五道口,,0
5106,1111042362703,贤孝里胡同,西城,西单,,0
5107,1111042529329,宣武门西大街26号院,西城,长椿街,近地铁2号线长椿街站,0
5108,1111042532881,厂洼东一街厂洼3号院,海淀,厂洼,,0
5109,1111042550527,安宁庄路11号院,海淀,安宁庄,,0
5110,1111042630137,永定门外大街38号院,东城,永定门,近地铁14号线(东段)永定门外站,0
5111,1111042636845,花园路甲69号,海淀,清河,,0
5112,1111042664967,新开胡同,西城,六铺炕,近地铁4号线新街口站,0
5113,1111042687867,中关村南大街33号院,海淀,紫竹桥,近地铁4号线国家图书馆站,0
5114,1111042696158,姚家园东里8号院,朝阳,朝青,,0
5115,1111042697540,西大望路铁西宿舍,朝阳,大望路,近地铁1号线大望路站,0
5116,1111042698500,霄云路8号,朝阳,燕莎,近地铁14号线(东段)东风北桥站,3
5117,1111042707399,梁家园东胡同,西城,宣武门,近地铁7号线虎坊桥站,0
5118,1111042722170,首开常青藤三期,朝阳,东坝,,2
5119,1111042723654,西四北八条,西城,西四,近地铁4号线平安里站,0
5120,1111042725698,高梁桥斜街11号院,海淀,白石桥,,0
5121,1111042730752,取灯胡同,西城,宣武门,近地铁2号线前门站,0
5122,1111042784632,上林世家,朝阳,奥林匹克公园,近地铁8号线林萃桥站,5
5123,1111042800864,北京军区总院宿舍,东城,朝阳门内,近地铁2号线东四十条站,0
5124,1111042824722,昆明湖南路9号院,海淀,西山,,0
5125,1111042846038,侯位胡同10号院,东城,建国门外,,0
5126,1111042850279,丰富胡同,东城,灯市口,近地铁5号线灯市口站,0
5127,1111042866464,酒仙桥北路1号院,朝阳,朝阳其它,,0
5128,1111042883408,青年湖北街18号院,东城,安定门,近地铁8号线安德里北街站,0
5129,1111042906157,危改小区,西城,西直门,,0
5130,1111042923890,国兴胡同,东城,安定门,近地铁2号线鼓楼大街站,0
5131,1111042928172,西壁营胡同,西城,宣武门,近地铁7号线虎坊桥站,0
5132,1111042928896,西三环北路47号,海淀,紫竹桥,,0
5133,1111042929202,阜石路93号院,海淀,田村,,0
5134,1111042930133,黄寺大街后身36号院,朝阳,马甸,近地铁8号线安华桥站,0
5135,1111042932153,中环南路1号院,朝阳,望京,近地铁14号线(东段)望京南站,0
5136,1111042932318,小菊儿胡同,东城,地安门,近地铁6号线南锣鼓巷站,0
5137,1111042934921,安德路77号院,西城,六铺炕,近地铁2号线积水潭站,0
5138,1111042936552,上东8号,朝阳,酒仙桥,近地铁14号线(东段)将台站,9
5139,1111042939852,万寿路61号院,海淀,公主坟,近地铁1号线万寿路站,0
5140,1111042943761,厂洼甲1号院,海淀,厂洼,近地铁10号线长春桥站,0
5141,1111042944586,同乐胡同,东城,崇文门,近地铁7号线桥湾站,0
5142,1111042945271,太平街20号旁门,西城,陶然亭,,0
5143,1111042947203,挂甲屯5号院,海淀,圆明园,近地铁4号线西苑站,1
5144,1111042948189,北新桥三条,东城,东直门,近地铁2号线雍和宫站,0
5145,1111042949462,新建宫门路36号院,海淀,颐和园,,0
5146,1111042951189,后沙涧,海淀,海淀其它,,0
5147,1111042951754,广和里六巷,东城,广渠门,近地铁7号线广渠门外站,0
5148,1111042957867,永定路乙19号院,海淀,五棵松,,0
